gitRepository,repository,file,taskId,verticesCount,edgesCount,edgesToVerticesRatio,globalInput,globalOutput,directFanIn,indirectFanIn,directFanOut,indirectFanOut
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,1007,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,1009,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,1011,7,8,1.14,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,1015,9,10,1.11,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,1019,7,8,1.14,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,1023,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,1028,8,10,1.25,2,0,0,0,0,56
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,1032,24,39,1.62,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,1093,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2818,6,6,1.0,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2820,9,12,1.33,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2823,12,17,1.42,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2827,12,18,1.5,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2829,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2831,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2833,7,8,1.14,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2837,9,10,1.11,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2839,7,8,1.14,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2843,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2848,8,10,1.25,2,0,0,0,0,32
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2852,24,39,1.62,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/04_engine_final_tasks.yml,2913,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1095,11,11,1.0,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1100,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1102,11,12,1.09,5,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1108,11,12,1.09,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1112,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1117,13,14,1.08,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1120,9,10,1.11,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1124,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1126,11,12,1.09,5,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1135,18,21,1.17,11,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1148,24,27,1.12,14,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1160,28,37,1.32,13,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1166,28,33,1.18,13,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1174,28,38,1.36,11,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1182,18,26,1.44,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1188,19,28,1.47,6,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1198,21,22,1.05,10,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1205,13,14,1.08,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1224,12,13,1.08,4,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1228,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1230,18,25,1.39,6,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1238,20,28,1.4,6,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1244,26,34,1.31,6,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1250,30,42,1.4,7,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1255,68,118,1.74,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,1309,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2915,11,11,1.0,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2918,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2920,11,12,1.09,5,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2924,11,12,1.09,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2926,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2929,13,14,1.08,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2932,9,10,1.11,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2934,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2936,11,12,1.09,5,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2943,18,21,1.17,11,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2948,24,27,1.12,14,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2952,28,37,1.32,13,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2956,28,33,1.18,13,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2962,28,38,1.36,11,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2968,18,26,1.44,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2974,19,28,1.47,6,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2984,21,22,1.05,10,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,2987,13,14,1.08,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,3006,12,13,1.08,4,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,3008,5,6,1.2,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,3010,18,25,1.39,6,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,3018,20,28,1.4,6,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,3024,26,34,1.31,6,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,3030,30,42,1.4,7,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,3035,68,118,1.74,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/bootstrap_local_vm/05_add_host.yml,3089,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,1132,6,7,1.17,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,1221,6,7,1.17,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,1326,10,11,1.1,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,1451,5,4,0.8,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,1978,5,4,0.8,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,2940,6,7,1.17,1,0,0,1,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,3003,6,7,1.17,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,3102,10,11,1.1,1,0,0,2,0,2
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,3255,5,4,0.8,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,3732,5,4,0.8,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,4022,5,4,0.8,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,4032,5,4,0.8,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_sso.yml,4057,5,4,0.8,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/pause_execution.yml,1208,7,8,1.14,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/pause_execution.yml,1212,9,11,1.22,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/pause_execution.yml,2990,7,8,1.14,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/pause_execution.yml,2994,9,11,1.22,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_revoke.yml,1217,11,14,1.27,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/auth_revoke.yml,2999,11,14,1.27,3,0,0,1,0,8
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1311,15,17,1.13,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1318,22,23,1.05,5,0,0,21,0,12
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1320,15,16,1.07,3,0,0,21,0,12
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1329,11,10,0.91,4,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1331,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1336,7,6,0.86,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1338,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1340,7,6,0.86,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1342,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1350,45,52,1.16,15,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1362,46,57,1.24,19,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1370,50,61,1.22,21,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1380,50,63,1.26,23,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1388,18,21,1.17,7,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1392,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1394,15,14,0.93,6,0,0,21,0,12
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1401,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1403,23,23,1.0,10,0,0,21,0,12
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1413,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1415,74,91,1.23,30,0,0,21,0,12
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1423,44,52,1.18,17,0,0,21,0,12
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1425,44,51,1.16,16,0,0,21,0,12
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1429,74,91,1.23,29,0,0,21,0,12
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,1436,45,52,1.16,17,0,0,21,0,12
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3091,15,17,1.13,3,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3094,22,23,1.05,5,0,0,22,0,45
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3096,15,16,1.07,3,0,0,22,0,46
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3105,11,10,0.91,4,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3107,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3112,7,6,0.86,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3114,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3116,7,6,0.86,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3118,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3126,45,52,1.16,15,0,0,0,0,58
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3134,46,57,1.24,19,0,0,0,0,58
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3140,50,61,1.22,21,0,0,0,0,58
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3146,50,63,1.26,23,0,0,0,0,58
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3152,18,21,1.17,7,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3154,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3156,15,14,0.93,6,0,0,21,0,45
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3163,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3165,23,23,1.0,10,0,0,21,0,45
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3175,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3177,74,91,1.23,30,0,0,21,0,112
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3185,44,52,1.18,17,0,0,21,0,54
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3187,44,51,1.16,16,0,0,21,0,54
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3191,74,91,1.23,29,0,0,21,0,112
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_storage_domain.yml,3198,45,52,1.16,17,0,0,21,0,54
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1439,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1441,6,5,0.83,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1445,21,21,1.0,9,0,0,0,0,3
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1454,8,7,0.88,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1456,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1458,11,10,0.91,4,0,0,11,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1462,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1467,7,6,0.86,2,0,0,11,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1469,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1471,7,6,0.86,2,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1473,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1490,36,37,1.03,15,0,0,11,0,20
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1503,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1505,36,37,1.03,15,0,0,11,0,20
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1523,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1528,4,3,0.75,1,0,0,0,0,0
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1532,33,37,1.12,9,0,0,11,0,39
oVirt/ovirt-ansible-hosted-engine-setup,ovirt-ansible-hosted-engine-setup,tasks/create_target_vm/01_create_target_hosted_engine_vm.yml,1536,4,3,0.75,1,0,0,0,0,0
